,x,y,area,perimetro,r,g,b,pr,pg,pb,clase
73,52,52,5271.0,281.76449966430664,1702651,1723103,1602717,151,153,142,3
74,52,54,4804.5,270.69343197345734,1862112,1886561,1740050,165,167,154,3
75,52,53,7124.5,317.4629839658737,1307731,1324625,1155244,116,117,102,3
76,53,52,7105.0,316.04877042770386,1280330,1301008,1143033,113,115,101,3
77,53,49,5270.5,289.3208485841751,1772277,1793339,1617762,157,159,143,3
78,51,54,5085.5,277.52185904979706,1719941,1744578,1634461,153,155,145,3
79,51,49,6856.0,318.73506212234497,1387465,1427599,1266587,123,127,112,3
80,53,50,5470.0,293.90663504600525,1692598,1713865,1548712,150,152,137,3
81,51,54,5120.5,277.52185904979706,1727057,1751698,1636050,153,155,145,3
82,53,50,6014.5,304.97770273685455,1527980,1551062,1400124,135,138,124,3
83,51,54,5166.5,279.1787132024765,1723622,1748423,1626210,153,155,144,3
84,52,50,6682.0,319.5634891986847,1342701,1367076,1233977,119,121,109,3
85,50,54,5194.0,278.59292674064636,1720457,1743517,1619115,153,155,144,3
86,52,50,5893.5,295.66399443149567,1593811,1625292,1485425,141,144,132,3
87,51,51,5543.5,289.66399443149567,1666420,1694098,1560467,148,150,138,3
88,52,52,5636.0,287.0782079696655,1594495,1612689,1487738,141,143,132,3
89,53,52,6748.0,311.22034335136414,1349846,1369770,1222894,120,121,108,3
90,52,50,6150.0,303.0782079696655,1541172,1576154,1428906,137,140,127,3
91,51,54,4800.0,270.45079135894775,1827069,1851200,1724846,162,164,153,3
92,52,52,5442.0,284.2497808933258,1646355,1665940,1544115,146,148,137,3
93,52,54,4788.0,270.45079135894775,1851054,1874551,1737669,164,166,154,3
94,53,52,7302.5,322.634556889534,1232310,1252843,1092042,109,111,97,3
95,53,53,7011.0,316.04877042770386,1360248,1378484,1197518,121,122,106,3
96,51,54,5201.0,280.45079135894775,1761260,1781358,1624079,156,158,144,3
97,51,54,5172.0,278.45079135894775,1777292,1797655,1632672,158,159,145,3
98,52,53,5072.5,276.69343197345734,1833978,1855694,1683192,163,165,149,3
99,52,52,5633.0,285.90663504600525,1593722,1610511,1489722,141,143,132,3
100,53,52,6354.5,302.14927566051483,1431771,1449475,1312207,127,129,116,3
101,52,53,7009.0,314.3919162750244,1353052,1371532,1193964,120,122,106,3
102,51,53,4879.5,272.69343197345734,1780401,1808023,1692853,158,160,150,3
103,51,53,4880.0,272.45079135894775,1762904,1789686,1682309,156,159,149,3
104,52,50,6735.5,315.3208485841751,1350155,1379666,1261138,120,122,112,3
105,51,50,6809.5,317.66399443149567,1366242,1399830,1264088,121,124,112,3
106,52,54,5131.5,277.8650048971176,1808198,1828620,1662665,160,162,147,3
107,52,53,7579.0,326.8771975040436,1193873,1215319,1040717,106,108,92,3
108,53,50,5789.0,299.90663504600525,1588189,1611137,1456157,141,143,129,3
109,51,54,5094.5,278.3502861261368,1723284,1746478,1636150,153,155,145,3
110,53,50,5512.5,294.4924215078354,1686530,1710189,1540829,150,152,137,3
111,52,53,5057.0,276.1076455116272,1721756,1745797,1638863,153,155,145,3
112,53,49,6561.5,316.14927566051483,1373432,1396194,1256072,122,124,111,3
113,53,52,7235.5,321.4629839658737,1252474,1272732,1111847,111,113,98,3
114,51,49,7267.0,329.5634891986847,1296250,1335832,1173729,115,118,104,3
115,51,50,6459.5,310.4924215078354,1472655,1509111,1359088,131,134,120,3
116,52,50,6902.0,324.3919162750244,1272441,1297844,1181774,113,115,105,3
117,51,54,5216.0,279.4213538169861,1723739,1745318,1618267,153,155,144,3
118,52,50,6782.0,319.5634891986847,1321321,1348029,1234142,117,119,109,3
119,51,54,5209.0,279.0782079696655,1739099,1759326,1631762,154,156,145,3
120,53,49,5282.5,286.83556735515594,1815260,1837007,1647743,161,163,146,3
121,51,53,4902.0,272.45079135894775,1751864,1778998,1674191,155,158,149,3
122,53,50,5199.0,285.0782079696655,1799836,1821151,1645577,160,162,146,3
123,51,53,4982.5,274.69343197345734,1732534,1759007,1653948,154,156,147,3
124,53,52,7030.5,314.97770273685455,1284991,1305502,1151610,114,116,102,3
125,52,52,5257.0,282.59292674064636,1697054,1717234,1599185,151,152,142,3
126,52,54,4802.5,270.69343197345734,1832546,1857955,1727082,163,165,153,3
127,53,53,7507.0,326.04877042770386,1205420,1222739,1053154,107,108,93,3
128,52,52,5425.5,283.66399443149567,1651293,1669166,1548668,146,148,137,3
129,53,52,7018.5,314.634556889534,1292356,1311467,1161808,115,116,103,3
130,52,54,4846.0,272.1076455116272,1803911,1830754,1709687,160,162,152,3
131,51,50,6853.0,322.3919162750244,1293805,1321194,1205877,115,117,107,3
132,51,54,5167.5,277.66399443149567,1752965,1771162,1644523,156,157,146,3
133,52,50,7041.0,328.73506212234497,1239286,1264927,1139464,110,112,101,3
134,50,54,5230.5,279.66399443149567,1730830,1750422,1623793,154,155,144,3
135,51,54,5171.5,279.0365778207779,1772514,1793341,1628771,157,159,144,3
136,51,50,6220.5,305.66399443149567,1527425,1562860,1414672,135,139,125,3
137,51,50,6953.0,320.73506212234497,1367529,1408161,1246783,121,125,110,3
138,51,52,5477.5,282.83556735515594,1635649,1654748,1532133,145,147,136,3
139,52,54,4831.0,272.1076455116272,1813080,1837932,1715614,161,163,152,3
140,51,52,5366.0,285.4213538169861,1670155,1690570,1568809,148,150,139,3
141,52,54,4789.0,271.2792184352875,1842080,1866063,1733550,163,166,154,3
142,53,50,5237.0,286.2497808933258,1804712,1827122,1643755,160,162,146,3
143,51,53,5023.5,274.69343197345734,1727249,1751022,1645668,153,155,146,3
144,53,49,5170.0,284.2497808933258,1841777,1863744,1674957,163,165,149,3
145,51,53,4933.5,273.8650048971176,1743820,1768864,1665625,155,157,148,3
146,51,54,5100.0,277.62236428260803,1782721,1802214,1649963,158,160,146,3
147,51,54,5106.0,278.45079135894775,1782177,1801011,1651075,158,160,146,3
148,51,54,5179.5,279.0365778207779,1769248,1789499,1626669,157,159,144,3
149,52,50,5761.5,294.83556735515594,1622785,1652445,1514213,144,147,134,3
150,52,51,5380.0,286.2497808933258,1695495,1722206,1592597,150,153,141,3
151,51,53,4868.0,272.45079135894775,1770996,1796430,1688411,157,159,150,3
152,52,53,4873.5,272.69343197345734,1789642,1815215,1698559,159,161,151,3
153,52,52,6140.0,296.73506212234497,1477179,1496093,1362407,131,133,121,3
154,52,52,5740.5,291.66399443149567,1572095,1590748,1463787,139,141,130,3
155,51,54,5141.0,278.45079135894775,1800626,1819448,1655436,160,161,147,3
156,51,50,7041.5,326.14927566051483,1331756,1370337,1220469,118,121,108,3
157,52,54,5120.5,278.69343197345734,1814429,1834662,1668667,161,163,148,3
158,51,50,6735.5,315.66399443149567,1366576,1399231,1272309,121,124,113,3
159,52,53,7483.0,325.22034335136414,1221593,1240162,1067236,108,110,94,3
160,53,52,7669.0,328.04877042770386,1162308,1181230,1011076,103,105,89,3
161,53,52,6995.0,314.3919162750244,1295200,1312889,1162042,115,116,103,3
162,52,53,7304.0,320.3919162750244,1282847,1300603,1123105,114,115,99,3
163,51,54,5152.0,278.45079135894775,1788388,1808383,1644231,159,160,146,3
164,51,54,5179.5,279.0365778207779,1768214,1787132,1626208,157,159,144,3
165,51,54,5118.0,279.2792184352875,1781783,1799904,1653211,158,160,147,3
166,52,51,6712.0,319.5634891986847,1322840,1347495,1234938,117,119,109,3
167,50,54,5199.5,279.1787132024765,1721254,1744109,1617876,153,155,143,3
168,53,50,6863.0,322.73506212234497,1363377,1398666,1258329,121,124,111,3
169,52,50,6750.0,317.5634891986847,1339220,1367479,1252521,119,121,111,3
170,50,54,5218.0,279.0782079696655,1730711,1751283,1623512,154,155,144,3
171,53,49,5773.0,299.90663504600525,1609252,1632049,1467753,143,145,130,3
172,51,54,5114.0,279.76449966430664,1725422,1748242,1635304,153,155,145,3
173,53,49,5442.0,293.0782079696655,1716299,1739441,1564052,152,154,139,3
174,52,53,5080.5,277.52185904979706,1720274,1743924,1636249,153,155,145,3
175,52,52,5251.5,282.0071402788162,1709860,1732994,1610577,152,154,143,3
176,52,54,4793.5,270.69343197345734,1856080,1879944,1738974,165,167,154,3
177,51,52,5363.0,284.59292674064636,1694144,1720232,1591928,150,153,141,3
178,52,54,4818.0,270.9360725879669,1868369,1889964,1741252,166,168,154,3
179,51,50,6725.0,315.0782079696655,1360600,1390477,1269824,121,123,113,3
180,51,51,5584.5,288.0071402788162,1658762,1688762,1553059,147,150,138,3
181,51,54,4823.0,270.9360725879669,1875949,1897128,1742425,166,168,155,3
182,51,50,6078.0,302.2497808933258,1557767,1592032,1445483,138,141,128,3
183,53,50,7048.5,324.97770273685455,1245825,1271867,1137847,110,113,101,3
184,51,54,5180.0,279.4213538169861,1722278,1743995,1622257,153,155,144,3
185,53,49,6307.5,312.97770273685455,1440189,1463940,1319427,128,130,117,3
186,52,54,5141.0,278.59292674064636,1727218,1750604,1631992,153,155,145,3
187,52,52,5944.0,291.90663504600525,1524366,1541568,1412280,135,137,125,3
188,53,52,6690.5,309.3208485841751,1356139,1374993,1230947,120,122,109,3
189,51,54,5188.5,279.0365778207779,1765942,1786216,1625848,157,158,144,3
190,51,53,7511.5,325.8061298131943,1213381,1233714,1059809,107,109,94,3
191,51,54,5159.5,279.0365778207779,1785326,1806698,1640895,158,160,146,3
192,53,53,7045.0,318.3919162750244,1340968,1359321,1183586,119,120,105,3
193,53,52,6948.5,313.8061298131943,1304461,1324308,1172336,116,117,104,3
194,53,52,7626.0,328.04877042770386,1171887,1192546,1020654,104,106,90,3
195,50,54,5217.5,279.66399443149567,1734939,1753802,1627462,154,156,144,3
196,52,50,6729.5,316.14927566051483,1347386,1377435,1258482,119,122,112,3
197,51,54,5194.5,278.83556735515594,1723823,1745035,1620185,153,155,144,3
198,51,50,6920.0,323.22034335136414,1275331,1302329,1185630,113,115,105,3
199,51,54,5118.5,278.69343197345734,1781697,1800357,1654105,158,160,147,3
200,52,53,5074.0,276.1076455116272,1718782,1744524,1635237,152,155,145,3
201,53,49,6618.5,317.3208485841751,1363296,1388497,1243416,121,123,110,3
202,53,50,5335.0,289.90663504600525,1745293,1766446,1594768,155,157,141,3
203,51,54,5118.5,279.1787132024765,1724050,1747979,1634077,153,155,145,3
204,53,49,5793.0,301.0782079696655,1608152,1630043,1463371,143,145,130,3
205,52,54,4823.0,270.9360725879669,1868050,1890932,1740175,166,168,154,3
206,51,52,5348.0,284.59292674064636,1699450,1724310,1597459,151,153,142,3
207,52,54,4796.5,270.69343197345734,1857519,1882000,1739735,165,167,154,3
208,52,52,5252.5,282.83556735515594,1713442,1734864,1614058,152,154,143,3
209,53,52,6635.5,306.97770273685455,1367021,1387365,1241583,121,123,110,3
210,53,52,6067.5,296.14927566051483,1495921,1514623,1382023,133,134,122,3
211,51,50,6033.0,302.2497808933258,1568266,1600704,1457353,139,142,129,3
212,51,54,5138.5,280.0071402788162,1727062,1750475,1633773,153,155,145,3
213,51,54,4816.0,270.9360725879669,1878047,1900127,1743502,167,169,155,3
214,51,51,5691.5,292.0071402788162,1637895,1667118,1530076,145,148,136,3
215,51,54,5132.0,278.59292674064636,1727386,1752209,1633041,153,155,145,3
216,52,50,6193.5,310.14927566051483,1473707,1496764,1352788,131,133,120,3
217,51,54,5179.5,278.83556735515594,1722070,1745600,1620909,153,155,144,3
218,53,49,7088.0,325.5634891986847,1239247,1264270,1128916,110,112,100,3
219,50,54,5229.5,279.66399443149567,1727038,1748569,1620478,153,155,144,3
220,52,49,7141.0,329.22034335136414,1227015,1252196,1124419,109,111,100,3
221,51,54,5175.5,277.66399443149567,1748821,1768219,1640297,155,157,145,3
222,51,50,6895.5,323.8061298131943,1284784,1310249,1196272,114,116,106,3
223,51,54,5193.5,280.0071402788162,1721593,1744156,1618666,153,155,144,3
224,52,50,7170.5,330.97770273685455,1214794,1241098,1109020,108,110,98,3
225,51,50,6881.5,320.14927566051483,1381670,1419302,1262910,122,126,112,3
226,51,50,6327.5,306.4924215078354,1503261,1537735,1389109,133,136,123,3
227,51,54,5174.5,279.0365778207779,1770659,1790231,1627530,157,159,144,3
228,51,54,5105.0,278.45079135894775,1782572,1800575,1650629,158,160,146,3
229,52,54,4790.0,270.45079135894775,1843570,1869049,1734154,164,166,154,3
230,51,51,5379.0,284.59292674064636,1669993,1689301,1568184,148,150,139,3
231,52,54,4817.0,270.45079135894775,1816032,1842490,1717218,161,163,152,3
232,51,52,5491.0,285.0782079696655,1632397,1650020,1529208,145,146,136,3
233,51,53,4924.5,273.8650048971176,1744990,1771824,1667087,155,157,148,3
234,53,49,5157.5,284.4924215078354,1844172,1863740,1676370,164,165,149,3
235,51,54,5173.5,278.83556735515594,1722209,1745333,1623317,153,155,144,3
236,51,53,5011.5,274.69343197345734,1727588,1753133,1646799,153,156,146,3
237,53,50,5237.5,288.0071402788162,1806559,1827552,1643717,160,162,146,3
238,52,53,4867.5,272.69343197345734,1792015,1819288,1700434,159,161,151,3
239,51,53,4869.0,272.45079135894775,1771104,1797802,1687951,157,160,150,3
240,52,52,5613.5,286.83556735515594,1599036,1616100,1493103,142,143,132,3
241,52,52,6180.5,298.4924215078354,1469812,1487244,1353138,130,132,120,3
242,52,51,5407.0,287.0782079696655,1688998,1716787,1585140,150,152,141,3
243,51,51,5657.5,292.0071402788162,1644252,1674785,1536909,146,149,136,3
244,52,53,7459.5,325.4629839658737,1227964,1248059,1072705,109,111,95,3
245,51,54,5145.0,278.45079135894775,1796691,1816988,1651207,159,161,146,3
246,51,53,4886.0,272.45079135894775,1759287,1786136,1680106,156,158,149,3
247,51,50,6736.5,315.66399443149567,1363723,1394393,1270610,121,124,113,3
248,51,50,6971.0,323.5634891986847,1341363,1378403,1232607,119,122,109,3
249,51,54,5115.0,279.2792184352875,1781065,1800135,1652043,158,160,147,3
250,51,54,5164.5,279.0365778207779,1780876,1801977,1636049,158,160,145,3
251,51,54,5189.0,279.62236428260803,1763596,1784601,1625597,156,158,144,3
252,51,53,4895.0,272.45079135894775,1754623,1780220,1676390,156,158,149,3
253,53,49,5150.5,284.83556735515594,1834458,1856095,1673150,163,165,148,3
254,51,53,4976.5,274.69343197345734,1734186,1759180,1656252,154,156,147,3
255,53,49,5290.5,288.4924215078354,1772705,1795687,1617426,157,159,143,3
256,52,53,7556.0,327.7056245803833,1193698,1213399,1042141,106,107,92,3
257,51,53,4878.0,273.2792184352875,1776053,1803597,1689946,158,160,150,3
258,53,52,7061.0,316.04877042770386,1284987,1304166,1149309,114,116,102,3
259,52,53,7299.5,320.97770273685455,1278365,1297682,1119174,113,115,99,3
260,52,53,6991.5,312.97770273685455,1376389,1395495,1208544,122,124,107,3
261,51,54,5196.0,279.4213538169861,1719933,1742778,1618829,153,155,144,3
262,53,49,6788.0,321.22034335136414,1315573,1339833,1207165,117,119,107,3
263,52,54,5136.0,277.76449966430664,1726449,1751598,1630535,153,155,145,3
264,53,50,6269.0,313.22034335136414,1462196,1485990,1334016,130,132,118,3
265,51,50,5624.0,290.2497808933258,1653499,1681732,1546178,147,149,137,3
266,51,50,6121.5,302.83556735515594,1547563,1580422,1434371,137,140,127,3
267,52,54,4786.5,269.8650048971176,1855035,1880021,1739009,165,167,154,3
268,52,52,6443.0,303.5634891986847,1413472,1432252,1296084,125,127,115,3
269,52,51,5230.5,280.3502861261368,1718095,1739668,1619383,152,154,144,3
270,52,54,4812.0,270.1076455116272,1866683,1890056,1740978,166,168,154,3
271,51,52,5302.0,283.4213538169861,1710942,1736327,1610123,152,154,143,3
272,51,54,5102.5,278.3502861261368,1723259,1747585,1635407,153,155,145,3
273,53,49,5746.0,299.0782079696655,1613216,1634292,1474397,143,145,131,3
274,52,53,5069.0,276.1076455116272,1718480,1744161,1635707,152,155,145,3
275,53,49,5423.0,293.0782079696655,1718094,1739087,1567178,152,154,139,3
276,51,53,5031.0,275.2792184352875,1725577,1750691,1643731,153,155,146,3
277,53,49,5256.5,286.83556735515594,1809680,1830946,1645257,161,162,146,3
278,51,53,4943.5,274.69343197345734,1741314,1767233,1663169,154,157,148,3
279,53,52,5869.5,292.14927566051483,1542470,1559376,1432301,137,138,127,3
280,53,49,5282.5,286.83556735515594,1824900,1845791,1650825,162,164,146,3
281,51,54,4800.0,270.45079135894775,1824447,1850697,1723694,162,164,153,3
282,52,52,5592.0,287.0782079696655,1609956,1627599,1504507,143,144,133,3
283,52,54,4791.0,270.45079135894775,1847992,1872978,1735572,164,166,154,3
284,51,52,5354.0,285.4213538169861,1672692,1690772,1571095,148,150,139,3
285,53,53,7019.0,316.04877042770386,1362700,1379181,1199557,121,122,106,3
286,50,50,6372.0,307.4213538169861,1492961,1528878,1379538,132,136,122,3
287,51,50,7179.0,327.5634891986847,1315351,1354423,1192557,117,120,106,3
288,51,54,5197.0,278.2497808933258,1744805,1764258,1636809,155,157,145,3
289,52,50,6826.0,321.90663504600525,1304912,1331218,1217201,116,118,108,3
290,52,53,5061.5,276.69343197345734,1836096,1856326,1687198,163,165,150,3
291,51,54,5223.0,279.4213538169861,1725175,1746649,1618773,153,155,144,3
292,53,49,7230.0,330.73506212234497,1199623,1225292,1099185,106,109,97,3
293,52,54,4822.0,270.9360725879669,1873832,1894938,1741996,166,168,155,3
294,52,51,5210.0,279.76449966430664,1721265,1744707,1623124,153,155,144,3
295,52,54,4804.0,270.1076455116272,1865338,1887640,1742459,166,167,155,3
296,52,52,5271.0,282.59292674064636,1697821,1718567,1597619,151,152,142,3
297,52,53,7391.5,322.634556889534,1247146,1266805,1091150,110,112,97,3
298,51,50,7071.5,324.14927566051483,1328614,1365763,1215620,118,121,108,3
299,51,50,6742.0,316.2497808933258,1368914,1400803,1273345,121,124,113,3
300,52,54,5137.0,278.45079135894775,1803491,1823596,1657627,160,162,147,3
301,53,52,6091.5,296.14927566051483,1489830,1506745,1375294,132,134,122,3
302,52,52,5700.5,288.14927566051483,1581203,1598013,1473359,140,142,131,3
303,51,53,4871.0,272.45079135894775,1767449,1794493,1685609,157,159,150,3
304,52,53,4869.5,272.69343197345734,1786236,1813228,1696781,158,161,151,3
305,53,49,5288.5,286.83556735515594,1821622,1843640,1648764,162,164,146,3
306,51,53,4956.5,274.69343197345734,1739389,1764013,1660851,154,156,147,3
307,53,49,5250.0,287.4213538169861,1807527,1830320,1644876,160,162,146,3
308,51,53,5030.0,275.2792184352875,1726603,1750678,1644609,153,155,146,3
309,53,53,7009.0,316.04877042770386,1366801,1385555,1202593,121,123,107,3
310,51,52,5344.0,284.59292674064636,1673219,1692677,1571787,148,150,139,3
311,52,54,4791.0,270.45079135894775,1846899,1870642,1735302,164,166,154,3
312,52,52,5564.0,287.0782079696655,1613453,1632214,1508605,143,145,134,3
313,53,54,4815.0,271.2792184352875,1821423,1845995,1721235,162,164,153,3
314,50,49,7008.0,320.73506212234497,1351573,1392237,1230909,120,123,109,3
315,51,50,6266.5,305.66399443149567,1514496,1550987,1401445,134,138,124,3
316,51,50,7196.5,328.97770273685455,1209134,1235793,1109912,107,109,98,3
317,51,54,5216.5,278.83556735515594,1728673,1748290,1621812,153,155,144,3
318,52,50,6813.5,319.3208485841751,1311635,1339785,1224482,116,119,108,3
319,51,54,5186.0,278.2497808933258,1748145,1766140,1639269,155,157,145,3
320,51,50,6751.5,316.83556735515594,1367975,1402029,1270174,121,124,113,3
321,51,51,5393.5,286.0071402788162,1667775,1687470,1565841,148,150,139,3
322,51,50,7136.0,325.5634891986847,1311466,1351565,1196511,116,120,106,3
323,52,54,5132.0,277.2792184352875,1806723,1825600,1661299,160,162,147,3
324,52,53,7414.0,323.22034335136414,1241016,1258876,1085521,110,112,96,3
325,52,52,5276.0,282.59292674064636,1700366,1719489,1599722,151,153,142,3
326,52,54,4803.5,270.69343197345734,1865045,1889098,1741460,165,168,154,3
327,52,52,7472.5,324.634556889534,1216162,1234272,1065944,108,109,94,3
328,52,52,5217.0,281.4213538169861,1722198,1745007,1625602,153,155,144,3
329,52,54,4818.0,270.9360725879669,1873921,1897087,1741168,166,168,154,3
330,52,52,5668.5,288.14927566051483,1585380,1603425,1478323,141,142,131,3
331,53,52,6393.5,302.14927566051483,1421461,1440845,1300797,126,128,115,3
332,54,49,5919.5,301.3208485841751,1553512,1576230,1426323,138,140,126,3
333,52,54,4796.0,271.2792184352875,1838007,1863900,1731247,163,165,154,3
334,52,53,4877.5,272.69343197345734,1784579,1810295,1696184,158,161,150,3
335,51,53,4878.0,272.45079135894775,1766285,1791501,1685879,157,159,150,3
336,51,54,5110.0,279.2792184352875,1782594,1800841,1652718,158,160,147,3
337,53,50,5164.5,285.3208485841751,1801363,1822450,1647455,160,162,146,3
338,51,53,4973.5,274.69343197345734,1735431,1761897,1657334,154,156,147,3
339,53,49,5148.5,286.83556735515594,1837780,1858369,1675758,163,165,149,3
340,51,53,4894.0,272.45079135894775,1755488,1782514,1677105,156,158,149,3
341,52,53,6974.0,314.3919162750244,1375308,1392837,1209793,122,123,107,3
342,52,53,7316.5,319.8061298131943,1271659,1289724,1115882,113,114,99,3
343,53,52,7114.5,316.634556889534,1272931,1291736,1137125,113,114,101,3
344,52,50,5234.5,288.83556735515594,1804937,1825194,1645239,160,162,146,3
345,51,53,7350.5,322.634556889534,1238508,1256367,1091607,110,111,97,3
346,51,54,5186.5,279.0365778207779,1763144,1782890,1625487,156,158,144,3
347,51,54,5161.0,278.45079135894775,1784139,1804095,1638866,158,160,145,3
348,53,50,6235.5,312.97770273685455,1467018,1491364,1343020,130,132,119,3
349,52,54,5142.5,278.3502861261368,1726399,1749739,1629031,153,155,144,3
350,52,50,6942.0,324.3919162750244,1277573,1303710,1167505,113,116,103,3
351,51,54,5198.5,279.1787132024765,1720499,1742101,1619280,153,155,144,3
352,51,51,6017.5,301.66399443149567,1568986,1603278,1457492,139,142,129,3
353,51,51,5503.0,286.59292674064636,1673867,1703412,1568978,148,151,139,3
354,51,50,5342.0,285.4213538169861,1703213,1729674,1602048,151,153,142,3
355,51,53,4997.5,274.69343197345734,1729550,1755678,1651349,153,156,146,3
356,52,54,4804.5,270.69343197345734,1867601,1889538,1742857,166,168,155,3
